november;november;;;;;
nurse;verpleegster;;;;;
october;oktober;;;;;
of;van;;;;;
often;vaak;;;;;
old;oud;;;;;
older;ouder;;;;;
old-fashioned;ouderwets;;;;;
on;op;;;;;
onion;ui;;;;;
onto;op;;;;;
open;openen;;;;;
opinion;mening;;;;;
opposite;tegenovergesteld;;;;;
orange;oranje;;;;;
orange;sinaasappel;;;;;
organisation;organisatie;;;;;
organise;organiseren;;;;;
organised;georganiseerd;;;;;
out;eruit;;;;;
outside;buiten;;;;;
own;eigen;;;;;
owner;eigenaar;;;;;
oxygen;zuurstof;;;;;
page;pagina;;;;;
parade;parade;;;;;
paradise;paradijs;;;;;
parcel;pakket;;;;;
parent;ouder;;;;;
park;park;;;;;
park;parkeren;;;;;
party;feest;;;;;
party;feestvieren;;;;;
pâté;paté;;;;;
pay;betalen;;;;;
pen;pen;;;;;
pencil;potlood;;;;;
people;mensen;;;;;
perhaps;misschien;;;;;
person;persoon;;;;;
phone;telefoon;;;;;
photograph;foto;;;;;
piano;piano;;;;;
pie;taart;;;;;
pink;roze;;;;;
pizza;pizza;;;;;
plane;vliegtuig;;;;;
play;spelen;;;;;
player;speler;;;;;
pocket;zak;;;;;
poland;polen;;;;;
police;politie;;;;;
polish;pools;;;;;
popular;populair;;;;;
population;bevolking;;;;;
portugal;portugal;;;;;
potato;aardappel;;;;;
practical;praktisch;;;;;
practice;oefenen;;;;;
present;geschenk;;;;;
president;president;;;;;
pretty;mooi;;;;;
prison;gevangenis;;;;;
probably;waarschijnlijk;;;;;
project;project;;;;;
public;openbaar;;;;;
pull;trekken;;;;;
pumpkin;pompoen;;;;;
purple;paars;;;;;
push;duwen;;;;;
put;zetten;;;;;
quickly;snel;;;;;
quiet;stil;;;;;
quieter;stiller;;;;;
quietly;stil;;;;;
quite;nogal;;;;;
rabbit;konijn;;;;;
race;wedstrÿd;;;;;
radio;radio;;;;;
rain;regenen;;;;;
rap;rap;;;;;
rattlesnake;ratelslang;;;;;
read;lezen;;;;;
ready;klaar;;;;;
real;echt;;;;;
really;echt;;;;;
red;rood;;;;;
remember;herinneren;;;;;
repeat;herhalen;;;;;
restaurant;restaurant;;;;;
return;teruggaan;;;;;
rice;rijst;;;;;
rich;rijk;;;;;
riding;paardrijden;;;;;
right;goed;;;;;
road;weg;;;;;
rollerblading;skeeleren;;;;;
roof;dak;;;;;
room;kamer;;;;;
rugby;rugby;;;;;
run;rennen;;;;;
running;hardlopen;;;;;
russia;rusland;;;;;
sad;triestig;;;;;
safe;veilig;;;;;
safer;veiliger;;;;;
salad;salade;;;;;
salt;zout;;;;;
same;identiek;;;;;
sandwich;boterham;;;;;
saturday;zaterdag;;;;;
save;redden;;;;;
say;zeggen;;;;;
scared;bang;;;;;
scarf;sjaal;;;;;
school;school;;;;;
science;natuurwetenschap;;;;;
sea;zee;;;;;
seaside;kust;;;;;
seat;zitplaats;;;;;
second;seconde;;;;;
see;zien;;;;;
seem;lijken;;;;;
selection;selectie;;;;;
sell;verkopen;;;;;
send;versturen;;;;;
separate;opdelen;;;;;
september;september;;;;;
shampoo;shampoo;;;;;
ship;schip;;;;;
shoe;schoen;;;;;
shoot;schieten;;;;;
shop;winkel;;;;;
short;kort;;;;;
shout;schreeuwen;;;;;
show;aantonen;;;;;
shower;douche;;;;;
sight;gezichtsvermogen;;;;;
sign;tekenen;;;;;
signal;signaal;;;;;
silent;stil;;;;;
similar;vergelijkbaar;;;;;
simple;eenvoudig;;;;;
sing;zingen;;;;;
singer;zanger;;;;;
sister;zus;;;;;
sit;zitten;;;;;
ski;skiën;;;;;
skirt;rok;;;;;
sleep;slapen;;;;;
slow;traag;;;;;
slowly;langzaam;;;;;
small;klein;;;;;
smart;verzorgd;;;;;
smile;glimlach;;;;;
snail;slak;;;;;
snake;slang;;;;;
snowboard;snowboarden;;;;;
soccer;voetbal;;;;;
sofa;zitbank;;;;;
soldier;soldaat;;;;;
sometimes;soms;;;;;
son;zoon;;;;;
song;liedje;;;;;
sound;klinken;;;;;
soup;soep;;;;;
south;zuiden;;;;;
spain;spanje;;;;;
spanish;spaans;;;;;
speak;praten;;;;;
speaker;luidspreker;;;;;
special;speciaal;;;;;
spend;uitgeven;;;;;
spider;spin;;;;;
sport;sport;;;;;
spring;lente;;;;;
stamp;postzegel;;;;;
star;ster;;;;;
start;beginnen;;;;;
starter;voorgerecht;;;;;
stay;blijven;;;;;
steak;biefstuk;;;;;
steal;stelen;;;;;
stereo;stereo;;;;;
stone;steen;;;;;
stop;stoppen;;;;;
storm;storm;;;;;
story;verhaal;;;;;
straight;recht;;;;;
strange;vreemd;;;;;
strawberry;aardbei;;;;;
student;student;;;;;
study;studeren;;;;;
stupid;stom;;;;;
subtropical;subtropisch;;;;;
sudden;plotseling;;;;;
suddenly;opeens;;;;;
sugar;suiker;;;;;
summer;zomer;;;;;
sun;zon;;;;;
sunday;zondag;;;;;
sunny;zonnig;;;;;
supermarket;supermarkt;;;;;
surname;achternaam;;;;;
survey;enquête;;;;;
sweater;trui;;;;;
swedish;zweeds;;;;;
sweet;snoepje;;;;;
swim;zwemmen;;;;;
swimming;zwemmen;;;;;
switzerland;zwitserland;;;;;
table;tafel;;;;;
take;meenemen;;;;;
talk;praten;;;;;
tall;lang;;;;;
taxi;taxi;;;;;
tea;thee;;;;;
teacher;leraar;;;;;
team;ploeg;;;;;
teenager;tiener;;;;;
tell;vertellen;;;;;
temperature;temperatuur;;;;;
tennis;tennis;;;;;
terrible;verschrikkelijk;;;;;
test;toets;;;;;
text;tekst;;;;;
think;denken;;;;;
think;denken;;;;;
through;door;;;;;
thumb;duim;;;;;
thursday;donderdag;;;;;
toilet;toilet;;;;;
tomato;tomaat;;;;;
tomorrow;morgen;;;;;
tonight;vanavond;;;;;
tour;rondreis;;;;;
tourist;toerist;;;;;
town;stad;;;;;
traditional;traditioneel;;;;;
trainers;sportschoenen;;;;;
transport;vervoer;;;;;
travel;reizen;;;;;
treat;traktatie;;;;;
triathlon;triatlon;;;;;
trick;list;;;;;
trip;uitstapje;;;;;
trousers;broek;;;;;
try;proberen;;;;;
tuesday;dinsdag;;;;;
turkey;turkije;;;;;
turkey;kalkoen;;;;;
turkish;turks;;;;;
turn;draaien;;;;;
tv;televisie;;;;;
typical;typisch;;;;;
ufo;ufo;;;;;
uncle;oom;;;;;
under;onder;;;;;
unhappy;ongelukkig;;;;;
university;universiteit;;;;;
use;gebruiken;;;;;
usually;meestal;;;;;
vegetable;groente;;;;;
verb;werkwoord;;;;;
video;video;;;;;
villa;villa;;;;;
village;dorp;;;;;
vinegar;azijn;;;;;
violin;viool;;;;;
visit;bezoeken;;;;;
volleyball;volleybal;;;;;
vote;stemmen;;;;;
wait;wachten;;;;;
waiter;ober;;;;;
walk;stappen;;;;;
wallet;portefeuille;;;;;
want;willen;;;;;
war;oorlog;;;;;
warm;warm;;;;;
watch;kijken;;;;;
water;water;;;;;
wavy;golvend;;;;;
wear;dragen;;;;;
weather;weer;;;;;
wednesday;woensdag;;;;;
weekend;weekeinde;;;;;
well;goed;;;;;
well;goed;;;;;
wet;nat;;;;;
what;wat;;;;;
wheelchair;rolstoel;;;;;
where;waar;;;;;
white;wit;;;;;
who;wie;;;;;
why;waarom;;;;;
wife;echtgenote;;;;;
win;winnen;;;;;
window;raam;;;;;
winner;winnaar;;;;;
winter;winter;;;;;
wish;wensen;;;;;
witch;heks;;;;;
with;met;;;;;
wizard;tovenaar;;;;;
woman;vrouw;;;;;
women;vrouwen;;;;;
wonderful;geweldig;;;;;
work;werk;;;;;
work;werken;;;;;
world;wereld;;;;;
worm;worm;;;;;
worried;bezorgd;;;;;
worse;erger;;;;;
write;schrijven;;;;;
writer;schrijver;;;;;
wrong;verkeerd;;;;;
year;jaar;;;;;
yellow;geel;;;;;
yesterday;gisteren;;;;;
young;jong;;;;;
younger;jonger;;;;;
